"crash_unit_id","crash_record_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1303218","c0902cbb97bef744773b35a6378e81e1f2adb045f15cccefc493fa8088404ab9d8064bed5743723ed8db809732e75259c9d60382ee8c6af4d85d8820093c25e1",,"2022-03-22T12:57:00.000","2","DRIVER",,"1237630",,"JEEP","CHEROKEE","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","CHANGING LANES","Y",,"1",,"private tow",,,,,,,,,,,,,"Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303210","6cea997a08cdd6b6599689dccd5d0d82b5171a498fe15306963fa93e118a9809528a726d66114df8282393183ec092aa2af80eb6bb6b25a019e9a7141bd24a88",,"2022-03-22T12:34:00.000","1","DRIVER",,"1237628",,"INFINITI","Q50","IL","2017","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,,,,,,,,"Y","Y",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303211","6cea997a08cdd6b6599689dccd5d0d82b5171a498fe15306963fa93e118a9809528a726d66114df8282393183ec092aa2af80eb6bb6b25a019e9a7141bd24a88",,"2022-03-22T12:34:00.000","2","DRIVER","1","1237622",,"AUDI","S4","IL","2002","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303169","53ace15f872c3499d9addd893c93119ce6f704b5b52f01fd33070b1a69c22f009542268c5dbc47f3306338d951ff2983f6571366b16033eea2cca2a287ec575f",,"2022-03-22T12:30:00.000","1","DRIVER",,"1237598",,"FORD","OTHER (EXPLAIN IN NARRATIVE)",,,"NONE","PICKUP","OTHER","N","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"NONE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303170","53ace15f872c3499d9addd893c93119ce6f704b5b52f01fd33070b1a69c22f009542268c5dbc47f3306338d951ff2983f6571366b16033eea2cca2a287ec575f",,"2022-03-22T12:30:00.000","2","DRIVER",,"1237593",,"KIA","SORENTO",,"2021","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303155","f5697bcdb25d8ad13de1ee23f4beaf934faa626efc7c570f7a75e3368960163334e7aa10f6932e7c59451baec0d1bc66822a56748dbf823bd3404ad54c657a4b",,"2022-03-22T12:30:00.000","1","DRIVER",,"1237571",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303156","f5697bcdb25d8ad13de1ee23f4beaf934faa626efc7c570f7a75e3368960163334e7aa10f6932e7c59451baec0d1bc66822a56748dbf823bd3404ad54c657a4b",,"2022-03-22T12:30:00.000","2","DRIVER",,"1237575",,"HONDA","CIVIC","IL","2011","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"Insurance Company",,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303159","2c70235a1259b635078b51c0a1cbd448cd83605ca9fef60c796e3030c28782227c504e86241a46869ab1b7484a88b481592c9c3a40edaa9150f6645c5c2a7289",,"2022-03-22T11:52:00.000","1","DRIVER",,"1237573",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","UNKNOWN/NA",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303160","2c70235a1259b635078b51c0a1cbd448cd83605ca9fef60c796e3030c28782227c504e86241a46869ab1b7484a88b481592c9c3a40edaa9150f6645c5c2a7289",,"2022-03-22T11:52:00.000","2","PARKED",,"1237577",,"NISSAN","SENTRA","IL","2017","UNKNOWN","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,"Y","Y","Y","Y",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303140","d23e08463e66c294eff1c9700895d4f348d2288bfc8610918335242e06b20eccda5cac4bf27c72ee514e4b6b1aac2526306743f9fd9c11d2bf05ecb2d1c75d88",,"2022-03-22T11:50:00.000","1","DRIVER",,"1237558",,"LAND ROVER","LAND ROVER (SPORT)","IL","2008","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","CHANGING LANES",,,"1",,,,,,,"Y","Y","Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303141","d23e08463e66c294eff1c9700895d4f348d2288bfc8610918335242e06b20eccda5cac4bf27c72ee514e4b6b1aac2526306743f9fd9c11d2bf05ecb2d1c75d88",,"2022-03-22T11:50:00.000","2","DRIVER",,"1237561",,"NISSAN","MAXIMA","IL","2017","NONE","PASSENGER","PERSONAL","N","CHANGING LANES",,,"1",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303142","a7a72e1df2856c5f83808ac3729de1c50b211d4dd307187ceab011bfcb61397341870cde94d8a4c5e76a08dc0efd771167aac168229560f8238d07462bae5d71",,"2022-03-22T11:45:00.000","1","DRIVER",,"1237555",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","VAN/MINI-VAN","UNKNOWN/NA","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,"Y","ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303143","a7a72e1df2856c5f83808ac3729de1c50b211d4dd307187ceab011bfcb61397341870cde94d8a4c5e76a08dc0efd771167aac168229560f8238d07462bae5d71",,"2022-03-22T11:45:00.000","2","PARKED",,"1237557",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2017","NONE","VAN/MINI-VAN","NOT IN USE","E","PARKED",,,"0",,,,,,,,,,,,"Y","Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303133","1c2b9b0555213e22082c1327f9035a3685b9c6adb7e18d14af2c2b28458d50ff786f47e273286a4f564b3b79d57ff99b5b18ee788ddbb008a4b9ed63a7389838",,"2022-03-22T11:35:00.000","1","DRIVER",,"1237553",,"FORD","OTHER (EXPLAIN IN NARRATIVE)","IL","2014","UNKNOWN","OTHER","AMBULANCE","S","LEAVING TRAFFIC LANE TO PARK",,,"1",,,,,,,,"Y",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303134","1c2b9b0555213e22082c1327f9035a3685b9c6adb7e18d14af2c2b28458d50ff786f47e273286a4f564b3b79d57ff99b5b18ee788ddbb008a4b9ed63a7389838",,"2022-03-22T11:35:00.000","2","PARKED",,"1237554",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,"9999","UNKNOWN","VAN/MINI-VAN","NOT IN USE","UNKNOWN","PARKED",,,"0",,,,,,,,,,,,,"N",,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303245","2ff9cd23b39aa9aec1ab8f4a27a754d4a993b56dbeed631f8219931a25aa65d4457024f8ff74ec713e37ff83ad323b9298bc251d5a45c93138d7c21e55723b24",,"2022-03-22T11:15:00.000","1","DRIVER",,"1237656",,"NISSAN","MURANO","IL","2009","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","UNKNOWN/NA","UNKNOWN","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303246","2ff9cd23b39aa9aec1ab8f4a27a754d4a993b56dbeed631f8219931a25aa65d4457024f8ff74ec713e37ff83ad323b9298bc251d5a45c93138d7c21e55723b24",,"2022-03-22T11:15:00.000","2","DRIVER",,"1237657",,"LEXUS","ES350","IL","2013","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303153","cd89498b09fb4285cc0a4d45ea955880917838cd932740d79280422fced9c205d9ccb7bb0e0ab44e04972e7b6b7883fcb9fd5c40c2b44a7a79ab46f936e8c34b",,"2022-03-22T11:10:00.000","1","DRIVER",,"1237572",,"CHEVROLET","COLORADO","IL","2006","UNKNOWN","PICKUP","PERSONAL","N","OTHER",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303154","cd89498b09fb4285cc0a4d45ea955880917838cd932740d79280422fced9c205d9ccb7bb0e0ab44e04972e7b6b7883fcb9fd5c40c2b44a7a79ab46f936e8c34b",,"2022-03-22T11:10:00.000","2","DRIVER",,"1237580",,"TOYOTA","RAV4","IL","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","OTHER",,,"1",,,,,"Y","Y","Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303167","37b492c2472a9c6539d072b54f39d93a976709b11380ad7c5e1df27b0ae9c38990b9bb7d01f991c5018ae45465c7c89ce514999dbfb99a5a333ee1e61da927cc",,"2022-03-22T11:04:00.000","1","DRIVER",,"1237587",,"HYUNDAI","SANTA FE","MO","2013","UNKNOWN","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,"Y",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303168","37b492c2472a9c6539d072b54f39d93a976709b11380ad7c5e1df27b0ae9c38990b9bb7d01f991c5018ae45465c7c89ce514999dbfb99a5a333ee1e61da927cc",,"2022-03-22T11:04:00.000","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303127","8c0a20c5a4a1c9a1f7673f06b272fdd32a5b540ec02c2d187f18e87e189f146d936a14c9883870f92660b6b19016038930e031fd9cb283198011417f94da80af",,"2022-03-22T11:00:00.000","1","DRIVER",,"1237541",,"TOYOTA","SIENNA","IL","2011","NONE","PASSENGER","PERSONAL","W","CHANGING LANES",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303128","8c0a20c5a4a1c9a1f7673f06b272fdd32a5b540ec02c2d187f18e87e189f146d936a14c9883870f92660b6b19016038930e031fd9cb283198011417f94da80af",,"2022-03-22T11:00:00.000","2","DRIVER",,"1237545",,"CHEVROLET","IMPALA","IL","2015","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303358","dc562b4648cc1b0e33b3f507954b66910576c0ffb84e27744a13afb50a251a2e9e4664af60a750599f1d7a6d0c566baf30f4754125f2a52f388f84ac1123c106",,"2022-03-22T11:00:00.000","1","DRIVER",,"1237762",,"SUBARU","OUTBACK","IL","2021","UNKNOWN","PASSENGER","UNKNOWN/NA","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,"Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303359","dc562b4648cc1b0e33b3f507954b66910576c0ffb84e27744a13afb50a251a2e9e4664af60a750599f1d7a6d0c566baf30f4754125f2a52f388f84ac1123c106",,"2022-03-22T11:00:00.000","2","DRIVER",,"1237763",,"FORD","RANGER","IL","2020","NONE","PICKUP","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,"Y",,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303174","f85249a8cab2c5cb1fe44db3bea7793cb308442feed60aa930e65dc7f5f39139d76e43c95c8a8f700f5a014bcf04f2b83c450e3097d2e54597b2d3ee1087dd5d",,"2022-03-22T11:00:00.000","1","DRIVER",,"1237585",,"JEEP","LIBERTY","IL","2011","UNKNOWN","PASSENGER","UNKNOWN/NA","E","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303175","f85249a8cab2c5cb1fe44db3bea7793cb308442feed60aa930e65dc7f5f39139d76e43c95c8a8f700f5a014bcf04f2b83c450e3097d2e54597b2d3ee1087dd5d",,"2022-03-22T11:00:00.000","2","DRIVER",,"1237589",,"CHEVROLET","MALIBU","IL","2016","NONE","PASSENGER","PERSONAL","E","OTHER",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303150","a6a1d3f7b596232e251c918c9ff9569bae555df7ac76f694f778277cd517bdc8e17d0d3a20baabb4eb8d26392e82bd165cb476d3e3fb0e1a19949a476add2ecd",,"2022-03-22T10:52:00.000","1","DRIVER",,"1237568",,"DODGE","CARAVAN","IL","2011","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE",,,"Y",,,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303103","91639e4205eda08db7fa2a27844f1d00441af3524b00e015c8417fe1b43a6525310e22fcc70a12f2742ea7622716d5aa5561a0ed14e5874599127ece51616844",,"2022-03-22T10:37:00.000","1","DRIVER",,"1237518",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2010","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303104","91639e4205eda08db7fa2a27844f1d00441af3524b00e015c8417fe1b43a6525310e22fcc70a12f2742ea7622716d5aa5561a0ed14e5874599127ece51616844",,"2022-03-22T10:37:00.000","2","DRIVER","1","1237524",,"KIA","FORTE","IL","2014","NONE","PASSENGER","PERSONAL","S","CHANGING LANES",,,"2",,,,,,,,,,,,,"Y",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303182","5c59afae70a85ae446be597067a60197cb7707e4d364ac7fe79dee0bea28fcee19f976190e118b060b8ff991c7eef63b47d480935a945ef26f5ef3a7e895667d",,"2022-03-22T10:25:00.000","1","DRIVER",,"1237595",,"ACURA","ZDX","IL","2004","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","MERGING",,,"1",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303183","5c59afae70a85ae446be597067a60197cb7707e4d364ac7fe79dee0bea28fcee19f976190e118b060b8ff991c7eef63b47d480935a945ef26f5ef3a7e895667d",,"2022-03-22T10:25:00.000","2","DRIVER",,"1237601",,"CHEVROLET","IMPALA","IL","2006","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"OWNER","REPAIR SHOP",,"Y","Y",,,,,,,,,"Y","Y",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303115","85c5e8386269d8867b1df9c8203247b0d0b62c7cfbfd39cac4b77bf948cadd36fa9a4bac7f8d7d2aa8d5e44f65091324e6ba6b1b43f0181c4a690fa88e4c6235",,"2022-03-22T10:25:00.000","1","DRIVER",,"1237523",,"NISSAN","JUKE","IL","2013","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303116","85c5e8386269d8867b1df9c8203247b0d0b62c7cfbfd39cac4b77bf948cadd36fa9a4bac7f8d7d2aa8d5e44f65091324e6ba6b1b43f0181c4a690fa88e4c6235",,"2022-03-22T10:25:00.000","2","DRIVER",,"1237532",,"SUBARU","LEGACY","MI","2019","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,"Y","Y","Y","Y","Y","Y",,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303087","fe0b47e6a9cce251279f7bc929767635be11ba8f873c135e8bc58b22d850cea831915e545966596b3362597e4dcf9817a4d37dc4885502cfbe1012e75ea1becf",,"2022-03-22T10:20:00.000","1","DRIVER",,"1237526",,"NISSAN","SENTRA","IL","2021","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303088","fe0b47e6a9cce251279f7bc929767635be11ba8f873c135e8bc58b22d850cea831915e545966596b3362597e4dcf9817a4d37dc4885502cfbe1012e75ea1becf",,"2022-03-22T10:20:00.000","2","DRIVER",,"1237533",,"INTERNATIONAL TRAILER CORPORATION","INTERNATIONAL TRAILER CORP.","IL","2005","NONE","TRUCK - SINGLE UNIT","OTHER","E","TURNING LEFT",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303109","34bbc4a21672a1ad3602d4ab21027711db7200090aba47376b67a58ef3ff2766eb8d48476d2d1d845d5ad0257387024d5f2864574a4fbffa40e8b88a8e58235c",,"2022-03-22T10:10:00.000","1","DRIVER",,"1237521",,"FORD","FLEX","IL","2015","UNKNOWN","PASSENGER","PERSONAL","E","TURNING RIGHT",,,"1",,,,,,,,,,,,,,,"Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303110","34bbc4a21672a1ad3602d4ab21027711db7200090aba47376b67a58ef3ff2766eb8d48476d2d1d845d5ad0257387024d5f2864574a4fbffa40e8b88a8e58235c",,"2022-03-22T10:10:00.000","2","DRIVER",,"1237534","N","FREIGHTLINER CORPORATION","FREIGHTLINER CORP.","IN","2013","UNKNOWN","SINGLE UNIT TRUCK WITH TRAILER","COMMERCIAL - SINGLE UNIT","E","TURNING RIGHT",,,"1",,,,"Y",,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303102","6a13753f7f2df17a66e215c8dba08fa204a9c8f3af1b1f331e3fb4d6faf57058a59645a39b0c49b3441cc1a71a427694819e9941addce53a31f05931992e4b84",,"2022-03-22T10:10:00.000","1","DRIVER",,"1237514","N","AUTOCAR","AUTOCAR","IL","2010","NONE","OTHER","STATE OWNED","S","BACKING",,,"1",,,,"Y",,,,,,,,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303089","28cab66b94ce2f50f39c832ac01313d99c23e7438d3f0c6238d51b9b7899e34dc37ae46befd58022a28cabbc1b87e197d068817242ba7a4c683ca60233dc2e6f",,"2022-03-22T10:05:00.000","1","DRIVER",,"1237505",,"CHEVROLET","ASTRO","IL","2004","NONE","VAN/MINI-VAN","COMMERCIAL - SINGLE UNIT","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303090","28cab66b94ce2f50f39c832ac01313d99c23e7438d3f0c6238d51b9b7899e34dc37ae46befd58022a28cabbc1b87e197d068817242ba7a4c683ca60233dc2e6f",,"2022-03-22T10:05:00.000","2","DRIVER","1","1237528",,"KIA","CADENZA","NY","2014","NONE","PASSENGER","PERSONAL","S","TURNING LEFT",,,"2",,,,,,,,,"Y",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303398","4f0b886abc57ed706c773c48da1a30a561f50ac24f885fb959260ea43c3676ddefe3cfbe4c844282a828d77591e02be667f4ab7955017021973612194b437da9",,"2022-03-22T10:00:00.000","1","DRIVER",,"1237801",,"UNKNOWN","MOTORIZED",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303399","4f0b886abc57ed706c773c48da1a30a561f50ac24f885fb959260ea43c3676ddefe3cfbe4c844282a828d77591e02be667f4ab7955017021973612194b437da9",,"2022-03-22T10:00:00.000","2","PARKED",,"1237807",,"CADILLAC","OTHER (EXPLAIN IN NARRATIVE)","IL","2012","UNKNOWN","PASSENGER","NOT IN USE","N","PARKED",,,"0",,,,,"Y","Y",,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303113","4e66748b981c32c4794659138cf912677998c62790abf74188ced3ad007de70a42e290714ef531c5bc4b9bfd0f4e1accc4bac9f7a4816b68b6d05414b5924a68",,"2022-03-22T09:51:00.000","1","DRIVER",,"1237522",,"GENERAL MOTORS CORPORATION (GMC)","ACADIA","IL","2014","UNKNOWN","PASSENGER","UNKNOWN/NA","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303114","4e66748b981c32c4794659138cf912677998c62790abf74188ced3ad007de70a42e290714ef531c5bc4b9bfd0f4e1accc4bac9f7a4816b68b6d05414b5924a68",,"2022-03-22T09:51:00.000","2","DRIVER","1","1237530",,"CHEVROLET","EQUINOX","IL","2012","UNKNOWN","PASSENGER","PERSONAL","W","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,"Y","Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303085","12711145349b425d643e900f82f1bbc396dcc951d808c7c4240ebf3164a851aaca35453978f8cad146828199222abc6266ef2a0defa87d69b34ce655997cfad7",,"2022-03-22T09:50:00.000","1","DRIVER",,"1237499",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)",,"2016","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,"Y",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303086","12711145349b425d643e900f82f1bbc396dcc951d808c7c4240ebf3164a851aaca35453978f8cad146828199222abc6266ef2a0defa87d69b34ce655997cfad7",,"2022-03-22T09:50:00.000","2","PARKED",,"1237503",,"CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL",,"NONE","PASSENGER","OTHER","N","PARKED",,,"0",,,,,,,,,,,,,,"Y",,,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303081","ee4891e1daa136d505f18fcd4094bc1e981845dd2094380543fc47efbc4c1c89a4ca4ae5b2a6445045382fd4bdd5899be3498d437a62108d009d8708d461c7bd",,"2022-03-22T09:50:00.000","1","DRIVER",,"1237500",,"TOYOTA","YARIS","IL","2017","NONE","PASSENGER","PERSONAL","E","CHANGING LANES",,,"1",,,,,,,,,,,,,,"Y","Y",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303082","ee4891e1daa136d505f18fcd4094bc1e981845dd2094380543fc47efbc4c1c89a4ca4ae5b2a6445045382fd4bdd5899be3498d437a62108d009d8708d461c7bd",,"2022-03-22T09:50:00.000","2","DRIVER",,"1237504",,"NISSAN","SENTRA","IL","2021","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","Y",,"1",,"PRIVATE TOW","UNK",,,"Y","Y",,"Y","Y","Y",,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303091","6d3ce7aff5c2e2007c3a59e9f5cfec3e05e657e4103ce33a3e3445165b1e99679ab7e071c42e0052002f044076020f9f9b7e004276bbdd88087f7ca2ef9cfa9a",,"2022-03-22T09:46:00.000","1","DRIVER",,"1237506","Y","PETERBILT MOTORS COMPANY (DIVISION OF PACCAR, INC.)","PETERBILT MOTORS CO., DIVISION PACCAR, INC.","IL","2020","UNKNOWN","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","N","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,"Y",,,,,,,,,,,,,,"REAR","14285",,,,"PAPERS","3","DEMAND BADGER IN","IL","CHICAGO",,,,,,,,,,,,,,,,,,,"SINGLE UNIT TRUCK, 3 OR MORE AXLES","VAN/ENCLOSED BOX","OTHER",,,
"1303092","6d3ce7aff5c2e2007c3a59e9f5cfec3e05e657e4103ce33a3e3445165b1e99679ab7e071c42e0052002f044076020f9f9b7e004276bbdd88087f7ca2ef9cfa9a",,"2022-03-22T09:46:00.000","2","DRIVER",,"1237510",,"SUBARU","CROSSTREK","IL","2018","UNKNOWN","PASSENGER","PERSONAL","N","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303105","1d50c2b0deb8b6fd7728e2ea1e4289532b392128aff19757d295e025dee74a9ba5504ecdbccc5c32544e4891784692d4cab34ae7fcec72922a76850fe254464f",,"2022-03-22T09:40:00.000","1","DRIVER",,"1237520","N","FORD","VAN","IL","2018","NONE","VAN/MINI-VAN","OTHER","S","STRAIGHT AHEAD",,,"1",,,,"Y",,,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303106","1d50c2b0deb8b6fd7728e2ea1e4289532b392128aff19757d295e025dee74a9ba5504ecdbccc5c32544e4891784692d4cab34ae7fcec72922a76850fe254464f",,"2022-03-22T09:40:00.000","2","DRIVER",,"1237543",,"CHEVROLET","MALIBU","IL","2018","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
